District,Year,Crime_Type,Total,Source
Lucknow,2018,Kidnapping,117,Kaggle
Lucknow,2019,Kidnapping,552,Kaggle
Lucknow,2020,Kidnapping,289,Kaggle
Lucknow,2021,Kidnapping,531,Kaggle
Lucknow,2022,Kidnapping,877,Kaggle
Lucknow,2023,Kidnapping,908,Kaggle
Lucknow,2018,Missing Persons,0,NCRB
Lucknow,2019,Missing Persons,0,NCRB
Lucknow,2014,Murder,580,Kaggle
Lucknow,2015,Murder,965,Kaggle
Lucknow,2016,Murder,190,Kaggle
Lucknow,2017,Murder,837,Kaggle
Lucknow,2018,Murder,108,Kaggle
Lucknow,2019,Murder,1079,Kaggle
Lucknow,2020,Murder,510,Kaggle
Lucknow,2021,Murder,1037,Kaggle
Lucknow,2022,Murder,944,Kaggle
Lucknow,2023,Murder,1100,Kaggle
Lucknow,2014,Rape,682,Kaggle
Lucknow,2015,Rape,900,Kaggle
Lucknow,2016,Rape,727,Kaggle
Lucknow,2017,Rape,178,Kaggle
Lucknow,2018,Rape,41,Kaggle
Lucknow,2019,Rape,1059,Kaggle
Lucknow,2020,Rape,822,Kaggle
Lucknow,2021,Rape,714,Kaggle
Lucknow,2022,Rape,1060,Kaggle
Lucknow,2023,Rape,129,Kaggle
Lucknow,2014,Robbery,1068,Kaggle
Lucknow,2015,Robbery,984,Kaggle
Lucknow,2016,Robbery,303,Kaggle
Lucknow,2017,Robbery,135,Kaggle
Lucknow,2018,Robbery,401,Kaggle
Lucknow,2019,Robbery,1057,Kaggle
Lucknow,2020,Robbery,270,Kaggle
Lucknow,2021,Robbery,670,Kaggle
Lucknow,2022,Robbery,657,Kaggle
Lucknow,2023,Robbery,420,Kaggle
Lucknow,2016,SLL Crimes,4004,NCRB
Lucknow,2018,SLL Crimes,5423,NCRB
Lucknow,2019,SLL Crimes,6970,NCRB
Lucknow,2014,Theft,555,Kaggle
Lucknow,2015,Theft,649,Kaggle
Lucknow,2016,Theft,81,Kaggle
Lucknow,2017,Theft,975,Kaggle
Lucknow,2018,Theft,1112,Kaggle
Lucknow,2019,Theft,1096,Kaggle
Lucknow,2020,Theft,1135,Kaggle
Lucknow,2021,Theft,877,Kaggle
Lucknow,2022,Theft,492,Kaggle
Lucknow,2023,Theft,569,Kaggle
Lucknow Commissionarate,2020,Crimes Against Children,604,NCRB
Lucknow Commissionarate,2021,Crimes Against Children,633,NCRB
Lucknow Commissionarate,2022,Crimes Against Children,398,NCRB
Lucknow Commissionarate,2023,Crimes Against Children,844,NCRB
Lucknow Commissionarate,2020,Crimes Against SCs,295,NCRB
Lucknow Commissionarate,2021,Crimes Against SCs,268,NCRB
Lucknow Commissionarate,2022,Crimes Against SCs,420,NCRB
Lucknow Commissionarate,2023,Crimes Against SCs,514,NCRB
Lucknow Commissionarate,2020,Crimes Against STs,0,NCRB
Lucknow Commissionarate,2021,Crimes Against STs,0,NCRB
Lucknow Commissionarate,2022,Crimes Against STs,0,NCRB
Lucknow Commissionarate,2023,Crimes Against STs,0,NCRB
Lucknow Commissionarate,2020,Crimes Against Women,2636,NCRB
Lucknow Commissionarate,2021,Crimes Against Women,2161,NCRB
Lucknow Commissionarate,2022,Crimes Against Women,2186,NCRB
Lucknow Commissionarate,2023,Crimes Against Women,2869,NCRB
Lucknow Commissionarate,2020,Cyber Crimes,1465,NCRB
Lucknow Commissionarate,2021,Cyber Crimes,1067,NCRB
Lucknow Commissionarate,2022,Cyber Crimes,1134,NCRB
Lucknow Commissionarate,2023,Cyber Crimes,1453,NCRB
Lucknow Commissionarate,2020,IPC Crimes,14515,NCRB
Lucknow Commissionarate,2021,IPC Crimes,14175,NCRB
Lucknow Commissionarate,2022,IPC Crimes,15115,NCRB
Lucknow Commissionarate,2023,IPC Crimes,16009,NCRB
Lucknow Commissionarate,2020,Juvenile IPC,87,NCRB
Lucknow Commissionarate,2021,Juvenile IPC,66,NCRB
Lucknow Commissionarate,2022,Juvenile IPC,0,NCRB
Lucknow Commissionarate,2023,Juvenile IPC,0,NCRB
Lucknow Commissionarate,2020,Juvenile SLL,33,NCRB
Lucknow Commissionarate,2021,Juvenile SLL,24,NCRB
Lucknow Commissionarate,2022,Juvenile SLL,0,NCRB
Lucknow Commissionarate,2023,Juvenile SLL,0,NCRB
Lucknow Commissionarate,2020,Missing Persons,0,NCRB
Lucknow Commissionarate,2021,Missing Persons,0,NCRB
Lucknow Commissionarate,2022,Missing Persons,337,NCRB
Lucknow Commissionarate,2023,Missing Persons,0,NCRB
Lucknow Commissionarate,2020,SLL Crimes,4823,NCRB
Lucknow Commissionarate,2021,SLL Crimes,2961,NCRB
Lucknow Commissionarate,2022,SLL Crimes,3943,NCRB
Lucknow Commissionarate,2023,SLL Crimes,2722,NCRB
Lucknow Grameen,2020,Crimes Against Children,34,NCRB
Lucknow Grameen,2021,Crimes Against Children,39,NCRB
Lucknow Grameen,2022,Crimes Against Children,0,NCRB
Lucknow Grameen,2020,Crimes Against SCs,138,NCRB
Lucknow Grameen,2021,Crimes Against SCs,8,NCRB
Lucknow Grameen,2022,Crimes Against SCs,0,NCRB
Lucknow Grameen,2020,Crimes Against STs,0,NCRB
Lucknow Grameen,2021,Crimes Against STs,0,NCRB
Lucknow Grameen,2022,Crimes Against STs,0,NCRB
Lucknow Grameen,2020,Crimes Against Women,211,NCRB
Lucknow Grameen,2021,Crimes Against Women,173,NCRB
Lucknow Grameen,2022,Crimes Against Women,0,NCRB
Lucknow Grameen,2020,Cyber Crimes,20,NCRB
Lucknow Grameen,2021,Cyber Crimes,17,NCRB
Lucknow Grameen,2022,Cyber Crimes,0,NCRB
Lucknow Grameen,2020,IPC Crimes,1477,NCRB
Lucknow Grameen,2021,IPC Crimes,634,NCRB
Lucknow Grameen,2022,IPC Crimes,0,NCRB
Lucknow Grameen,2020,Juvenile IPC,0,NCRB
Lucknow Grameen,2021,Juvenile IPC,0,NCRB
Lucknow Grameen,2022,Juvenile IPC,0,NCRB
Lucknow Grameen,2020,Juvenile SLL,0,NCRB
Lucknow Grameen,2021,Juvenile SLL,0,NCRB
Lucknow Grameen,2022,Juvenile SLL,0,NCRB
Lucknow Grameen,2020,Missing Persons,0,NCRB
Lucknow Grameen,2021,Missing Persons,46,NCRB
Lucknow Grameen,2022,Missing Persons,0,NCRB
Lucknow Grameen,2020,SLL Crimes,998,NCRB
Lucknow Grameen,2021,SLL Crimes,745,NCRB
Lucknow Grameen,2022,SLL Crimes,0,NCRB
Maharajganj,2016,Crimes Against Children,185,NCRB
Maharajganj,2018,Crimes Against Children,220,NCRB
Maharajganj,2019,Crimes Against Children,301,NCRB
Maharajganj,2020,Crimes Against Children,260,NCRB
Maharajganj,2021,Crimes Against Children,132,NCRB
Maharajganj,2022,Crimes Against Children,93,NCRB
Maharajganj,2023,Crimes Against Children,125,NCRB
Maharajganj,2016,Crimes Against SCs,75,NCRB
Maharajganj,2018,Crimes Against SCs,88,NCRB
Maharajganj,2019,Crimes Against SCs,91,NCRB
Maharajganj,2020,Crimes Against SCs,127,NCRB
Maharajganj,2021,Crimes Against SCs,108,NCRB
Maharajganj,2022,Crimes Against SCs,149,NCRB
Maharajganj,2023,Crimes Against SCs,190,NCRB
Maharajganj,2016,Crimes Against STs,0,NCRB
Maharajganj,2016,Crimes Against STs,0,NCRB
Maharajganj,2018,Crimes Against STs,0,NCRB
Maharajganj,2019,Crimes Against STs,0,NCRB
Maharajganj,2020,Crimes Against STs,0,NCRB
Maharajganj,2021,Crimes Against STs,0,NCRB
Maharajganj,2022,Crimes Against STs,0,NCRB
Maharajganj,2023,Crimes Against STs,0,NCRB
Maharajganj,2016,Crimes Against Women,258,NCRB
Maharajganj,2018,Crimes Against Women,382,NCRB
Maharajganj,2019,Crimes Against Women,469,NCRB
Maharajganj,2020,Crimes Against Women,419,NCRB
Maharajganj,2021,Crimes Against Women,344,NCRB
Maharajganj,2022,Crimes Against Women,329,NCRB
Maharajganj,2023,Crimes Against Women,539,NCRB
Maharajganj,2018,Cyber Crimes,54,NCRB
Maharajganj,2019,Cyber Crimes,61,NCRB
Maharajganj,2020,Cyber Crimes,56,NCRB
Maharajganj,2021,Cyber Crimes,49,NCRB
Maharajganj,2022,Cyber Crimes,52,NCRB
Maharajganj,2023,Cyber Crimes,66,NCRB
Maharajganj,2016,IPC Crimes,1164,NCRB
Maharajganj,2018,IPC Crimes,995,NCRB
Maharajganj,2019,IPC Crimes,1820,NCRB
Maharajganj,2020,IPC Crimes,1676,NCRB
Maharajganj,2021,IPC Crimes,1606,NCRB
Maharajganj,2022,IPC Crimes,3050,NCRB
Maharajganj,2023,IPC Crimes,5022,NCRB
Maharajganj,2018,Juvenile IPC,7,NCRB
Maharajganj,2019,Juvenile IPC,13,NCRB
Maharajganj,2020,Juvenile IPC,19,NCRB
Maharajganj,2021,Juvenile IPC,10,NCRB
Maharajganj,2022,Juvenile IPC,9,NCRB
Maharajganj,2023,Juvenile IPC,13,NCRB
Maharajganj,2018,Juvenile SLL,21,NCRB
Maharajganj,2019,Juvenile SLL,20,NCRB
Maharajganj,2020,Juvenile SLL,22,NCRB
Maharajganj,2021,Juvenile SLL,8,NCRB
Maharajganj,2022,Juvenile SLL,5,NCRB
Maharajganj,2023,Juvenile SLL,0,NCRB
Maharajganj,2018,Missing Persons,0,NCRB
Maharajganj,2019,Missing Persons,0,NCRB
Maharajganj,2020,Missing Persons,0,NCRB
Maharajganj,2021,Missing Persons,34,NCRB
Maharajganj,2022,Missing Persons,0,NCRB
Maharajganj,2023,Missing Persons,0,NCRB
Maharajganj,2016,SLL Crimes,2720,NCRB
Maharajganj,2018,SLL Crimes,3306,NCRB
Maharajganj,2019,SLL Crimes,3278,NCRB
Maharajganj,2020,SLL Crimes,3274,NCRB
Maharajganj,2021,SLL Crimes,2919,NCRB
Maharajganj,2022,SLL Crimes,2755,NCRB
Maharajganj,2023,SLL Crimes,2695,NCRB
Mahoba,2016,Crimes Against Children,127,NCRB
Mahoba,2018,Crimes Against Children,249,NCRB
Mahoba,2019,Crimes Against Children,117,NCRB
Mahoba,2020,Crimes Against Children,102,NCRB
Mahoba,2021,Crimes Against Children,110,NCRB
Mahoba,2022,Crimes Against Children,141,NCRB
Mahoba,2023,Crimes Against Children,139,NCRB
Mahoba,2016,Crimes Against SCs,104,NCRB
Mahoba,2018,Crimes Against SCs,107,NCRB
Mahoba,2019,Crimes Against SCs,96,NCRB
Mahoba,2020,Crimes Against SCs,103,NCRB
Mahoba,2021,Crimes Against SCs,140,NCRB
Mahoba,2022,Crimes Against SCs,119,NCRB
Mahoba,2023,Crimes Against SCs,80,NCRB
Mahoba,2016,Crimes Against STs,3,NCRB
Mahoba,2016,Crimes Against STs,0,NCRB
Mahoba,2018,Crimes Against STs,0,NCRB
Mahoba,2019,Crimes Against STs,0,NCRB
Mahoba,2020,Crimes Against STs,0,NCRB
Mahoba,2021,Crimes Against STs,0,NCRB
Mahoba,2022,Crimes Against STs,0,NCRB
Mahoba,2023,Crimes Against STs,0,NCRB
Mahoba,2016,Crimes Against Women,305,NCRB
Mahoba,2018,Crimes Against Women,409,NCRB
Mahoba,2019,Crimes Against Women,220,NCRB
Mahoba,2020,Crimes Against Women,207,NCRB
Mahoba,2021,Crimes Against Women,222,NCRB
Mahoba,2022,Crimes Against Women,213,NCRB
Mahoba,2023,Crimes Against Women,255,NCRB
Mahoba,2018,Cyber Crimes,16,NCRB
Mahoba,2019,Cyber Crimes,16,NCRB
Mahoba,2020,Cyber Crimes,14,NCRB
Mahoba,2021,Cyber Crimes,12,NCRB
Mahoba,2022,Cyber Crimes,20,NCRB
Mahoba,2023,Cyber Crimes,13,NCRB
Mahoba,2016,IPC Crimes,945,NCRB
Mahoba,2018,IPC Crimes,1173,NCRB
Mahoba,2019,IPC Crimes,935,NCRB
Mahoba,2020,IPC Crimes,1333,NCRB
Mahoba,2021,IPC Crimes,1241,NCRB
Mahoba,2022,IPC Crimes,1269,NCRB
Mahoba,2023,IPC Crimes,1102,NCRB
Mahoba,2018,Juvenile IPC,0,NCRB
Mahoba,2019,Juvenile IPC,4,NCRB
Mahoba,2020,Juvenile IPC,2,NCRB
Mahoba,2021,Juvenile IPC,9,NCRB
Mahoba,2022,Juvenile IPC,11,NCRB
Mahoba,2023,Juvenile IPC,0,NCRB
Mahoba,2018,Juvenile SLL,0,NCRB
Mahoba,2019,Juvenile SLL,0,NCRB
Mahoba,2020,Juvenile SLL,0,NCRB
Mahoba,2021,Juvenile SLL,0,NCRB
Mahoba,2022,Juvenile SLL,3,NCRB
Mahoba,2023,Juvenile SLL,0,NCRB
Mahoba,2018,Missing Persons,0,NCRB
Mahoba,2019,Missing Persons,0,NCRB
Mahoba,2020,Missing Persons,0,NCRB
Mahoba,2021,Missing Persons,17,NCRB
Mahoba,2022,Missing Persons,36,NCRB
Mahoba,2023,Missing Persons,45,NCRB
Mahoba,2016,SLL Crimes,824,NCRB
Mahoba,2018,SLL Crimes,1652,NCRB
Mahoba,2019,SLL Crimes,1793,NCRB
Mahoba,2020,SLL Crimes,1662,NCRB
Mahoba,2021,SLL Crimes,1450,NCRB
Mahoba,2022,SLL Crimes,3359,NCRB
Mahoba,2023,SLL Crimes,3321,NCRB
Mainpuri,2016,Crimes Against Children,165,NCRB
Mainpuri,2018,Crimes Against Children,411,NCRB
Mainpuri,2019,Crimes Against Children,229,NCRB
Mainpuri,2020,Crimes Against Children,131,NCRB
Mainpuri,2021,Crimes Against Children,270,NCRB
Mainpuri,2022,Crimes Against Children,267,NCRB
Mainpuri,2023,Crimes Against Children,113,NCRB
Mainpuri,2016,Crimes Against SCs,115,NCRB
Mainpuri,2018,Crimes Against SCs,2,NCRB
Mainpuri,2019,Crimes Against SCs,132,NCRB
Mainpuri,2020,Crimes Against SCs,154,NCRB
Mainpuri,2021,Crimes Against SCs,154,NCRB
Mainpuri,2022,Crimes Against SCs,163,NCRB
Mainpuri,2023,Crimes Against SCs,184,NCRB
Mainpuri,2016,Crimes Against STs,2,NCRB
Mainpuri,2016,Crimes Against STs,0,NCRB
Mainpuri,2018,Crimes Against STs,0,NCRB
Mainpuri,2019,Crimes Against STs,0,NCRB
Mainpuri,2020,Crimes Against STs,0,NCRB
Mainpuri,2021,Crimes Against STs,0,NCRB
Mainpuri,2022,Crimes Against STs,0,NCRB
Mainpuri,2023,Crimes Against STs,0,NCRB
Mainpuri,2016,Crimes Against Women,477,NCRB
Mainpuri,2018,Crimes Against Women,597,NCRB
Mainpuri,2019,Crimes Against Women,458,NCRB
Mainpuri,2020,Crimes Against Women,574,NCRB
Mainpuri,2021,Crimes Against Women,586,NCRB
Mainpuri,2022,Crimes Against Women,691,NCRB
Mainpuri,2023,Crimes Against Women,536,NCRB
Mainpuri,2018,Cyber Crimes,16,NCRB
Mainpuri,2019,Cyber Crimes,26,NCRB
Mainpuri,2020,Cyber Crimes,19,NCRB
Mainpuri,2021,Cyber Crimes,24,NCRB
Mainpuri,2022,Cyber Crimes,26,NCRB
Mainpuri,2023,Cyber Crimes,29,NCRB
Mainpuri,2016,IPC Crimes,3184,NCRB
Mainpuri,2018,IPC Crimes,3233,NCRB
Mainpuri,2019,IPC Crimes,2885,NCRB
Mainpuri,2020,IPC Crimes,3049,NCRB
Mainpuri,2021,IPC Crimes,3240,NCRB
Mainpuri,2022,IPC Crimes,3644,NCRB
Mainpuri,2023,IPC Crimes,5126,NCRB
Mainpuri,2018,Juvenile IPC,16,NCRB
Mainpuri,2019,Juvenile IPC,0,NCRB
Mainpuri,2020,Juvenile IPC,133,NCRB
Mainpuri,2021,Juvenile IPC,0,NCRB
Mainpuri,2022,Juvenile IPC,0,NCRB
Mainpuri,2023,Juvenile IPC,0,NCRB
Mainpuri,2018,Juvenile SLL,0,NCRB
Mainpuri,2019,Juvenile SLL,0,NCRB
Mainpuri,2020,Juvenile SLL,49,NCRB
Mainpuri,2021,Juvenile SLL,0,NCRB
Mainpuri,2022,Juvenile SLL,0,NCRB
Mainpuri,2023,Juvenile SLL,0,NCRB
Mainpuri,2018,Missing Persons,0,NCRB
Mainpuri,2019,Missing Persons,0,NCRB
Mainpuri,2020,Missing Persons,0,NCRB
Mainpuri,2021,Missing Persons,68,NCRB
Mainpuri,2022,Missing Persons,0,NCRB
Mainpuri,2023,Missing Persons,35,NCRB
Mainpuri,2016,SLL Crimes,2841,NCRB
Mainpuri,2018,SLL Crimes,2893,NCRB
Mainpuri,2019,SLL Crimes,3095,NCRB
Mainpuri,2020,SLL Crimes,7885,NCRB
Mainpuri,2021,SLL Crimes,1975,NCRB
Mainpuri,2022,SLL Crimes,6383,NCRB
Mainpuri,2023,SLL Crimes,5574,NCRB
Mathura,2014,Assault,943,Kaggle
Mathura,2015,Assault,476,Kaggle
Mathura,2016,Assault,425,Kaggle
Mathura,2017,Assault,277,Kaggle
Mathura,2018,Assault,174,Kaggle
Mathura,2019,Assault,469,Kaggle
Mathura,2020,Assault,532,Kaggle
Mathura,2021,Assault,976,Kaggle
Mathura,2022,Assault,249,Kaggle
Mathura,2023,Assault,1005,Kaggle
Mathura,2014,Burglary,285,Kaggle
Mathura,2015,Burglary,838,Kaggle
Mathura,2016,Burglary,933,Kaggle
Mathura,2017,Burglary,547,Kaggle
Mathura,2018,Burglary,49,Kaggle
Mathura,2019,Burglary,955,Kaggle
Mathura,2020,Burglary,977,Kaggle
Mathura,2021,Burglary,736,Kaggle
Mathura,2022,Burglary,588,Kaggle
Mathura,2023,Burglary,598,Kaggle
Mathura,2016,Crimes Against Children,126,NCRB
Mathura,2018,Crimes Against Children,51,NCRB
Mathura,2019,Crimes Against Children,206,NCRB
Mathura,2020,Crimes Against Children,182,NCRB
Mathura,2021,Crimes Against Children,307,NCRB
Mathura,2022,Crimes Against Children,214,NCRB
Mathura,2023,Crimes Against Children,260,NCRB
Mathura,2016,Crimes Against SCs,99,NCRB
Mathura,2018,Crimes Against SCs,0,NCRB
Mathura,2019,Crimes Against SCs,35,NCRB
Mathura,2020,Crimes Against SCs,187,NCRB
Mathura,2021,Crimes Against SCs,193,NCRB
Mathura,2022,Crimes Against SCs,208,NCRB
Mathura,2023,Crimes Against SCs,200,NCRB
Mathura,2016,Crimes Against STs,4,NCRB
Mathura,2016,Crimes Against STs,0,NCRB
Mathura,2018,Crimes Against STs,0,NCRB
Mathura,2019,Crimes Against STs,0,NCRB
Mathura,2020,Crimes Against STs,0,NCRB
Mathura,2021,Crimes Against STs,0,NCRB
Mathura,2022,Crimes Against STs,0,NCRB
Mathura,2023,Crimes Against STs,0,NCRB
Mathura,2016,Crimes Against Women,724,NCRB
Mathura,2018,Crimes Against Women,931,NCRB
Mathura,2019,Crimes Against Women,1123,NCRB
Mathura,2020,Crimes Against Women,1124,NCRB
Mathura,2021,Crimes Against Women,1671,NCRB
Mathura,2022,Crimes Against Women,1436,NCRB
Mathura,2023,Crimes Against Women,1187,NCRB
Mathura,2018,Cyber Crimes,41,NCRB
Mathura,2019,Cyber Crimes,197,NCRB
Mathura,2020,Cyber Crimes,127,NCRB
Mathura,2021,Cyber Crimes,151,NCRB
Mathura,2022,Cyber Crimes,166,NCRB
Mathura,2023,Cyber Crimes,143,NCRB
Mathura,2014,Cybercrime,694,Kaggle
Mathura,2015,Cybercrime,877,Kaggle
Mathura,2016,Cybercrime,558,Kaggle
Mathura,2017,Cybercrime,511,Kaggle
Mathura,2018,Cybercrime,200,Kaggle
Mathura,2019,Cybercrime,504,Kaggle
Mathura,2020,Cybercrime,808,Kaggle
Mathura,2021,Cybercrime,39,Kaggle
Mathura,2022,Cybercrime,773,Kaggle
Mathura,2023,Cybercrime,877,Kaggle
Mathura,2014,Dowry Deaths,458,Kaggle
Mathura,2015,Dowry Deaths,1039,Kaggle
Mathura,2016,Dowry Deaths,81,Kaggle
Mathura,2017,Dowry Deaths,1190,Kaggle
Mathura,2018,Dowry Deaths,1151,Kaggle
Mathura,2019,Dowry Deaths,353,Kaggle
Mathura,2020,Dowry Deaths,920,Kaggle
Mathura,2021,Dowry Deaths,356,Kaggle
Mathura,2022,Dowry Deaths,47,Kaggle
Mathura,2023,Dowry Deaths,1136,Kaggle
Mathura,2014,Fraud,757,Kaggle
Mathura,2015,Fraud,474,Kaggle
Mathura,2016,Fraud,192,Kaggle
Mathura,2017,Fraud,1054,Kaggle
Mathura,2018,Fraud,42,Kaggle
Mathura,2019,Fraud,221,Kaggle
Mathura,2020,Fraud,473,Kaggle
Mathura,2021,Fraud,1001,Kaggle
Mathura,2022,Fraud,744,Kaggle
Mathura,2023,Fraud,187,Kaggle
Mathura,2016,IPC Crimes,5146,NCRB
Mathura,2018,IPC Crimes,6478,NCRB
Mathura,2019,IPC Crimes,6799,NCRB
Mathura,2020,IPC Crimes,7567,NCRB
Mathura,2021,IPC Crimes,8984,NCRB
Mathura,2022,IPC Crimes,9001,NCRB
Mathura,2023,IPC Crimes,8536,NCRB
Mathura,2018,Juvenile IPC,0,NCRB
Mathura,2019,Juvenile IPC,0,NCRB
Mathura,2020,Juvenile IPC,0,NCRB
Mathura,2021,Juvenile IPC,0,NCRB
Mathura,2022,Juvenile IPC,0,NCRB
Mathura,2023,Juvenile IPC,0,NCRB
Mathura,2018,Juvenile SLL,0,NCRB
Mathura,2019,Juvenile SLL,0,NCRB
Mathura,2020,Juvenile SLL,0,NCRB
Mathura,2021,Juvenile SLL,0,NCRB
Mathura,2022,Juvenile SLL,0,NCRB
Mathura,2023,Juvenile SLL,0,NCRB
Mathura,2014,Kidnapping,420,Kaggle
Mathura,2015,Kidnapping,62,Kaggle
Mathura,2016,Kidnapping,938,Kaggle
Mathura,2017,Kidnapping,715,Kaggle
Mathura,2018,Kidnapping,34,Kaggle
Mathura,2019,Kidnapping,180,Kaggle
Mathura,2020,Kidnapping,1108,Kaggle
Mathura,2021,Kidnapping,196,Kaggle
Mathura,2022,Kidnapping,491,Kaggle
Mathura,2023,Kidnapping,1098,Kaggle
Mathura,2018,Missing Persons,0,NCRB
Mathura,2019,Missing Persons,0,NCRB
Mathura,2020,Missing Persons,0,NCRB
Mathura,2021,Missing Persons,0,NCRB
Mathura,2022,Missing Persons,0,NCRB
Mathura,2023,Missing Persons,150,NCRB
Mathura,2014,Murder,432,Kaggle
Mathura,2015,Murder,167,Kaggle
Mathura,2016,Murder,1156,Kaggle
Mathura,2017,Murder,679,Kaggle
Mathura,2018,Murder,1046,Kaggle
Mathura,2019,Murder,1139,Kaggle
Mathura,2020,Murder,1025,Kaggle
Mathura,2021,Murder,1127,Kaggle
Mathura,2022,Murder,1140,Kaggle
Mathura,2023,Murder,29,Kaggle
Mathura,2014,Rape,181,Kaggle
Mathura,2015,Rape,987,Kaggle
Mathura,2016,Rape,1199,Kaggle
Mathura,2017,Rape,1162,Kaggle
Mathura,2018,Rape,113,Kaggle
Mathura,2019,Rape,635,Kaggle
Mathura,2020,Rape,890,Kaggle
Mathura,2021,Rape,1083,Kaggle
Mathura,2022,Rape,96,Kaggle
Mathura,2023,Rape,903,Kaggle
Mathura,2014,Robbery,577,Kaggle
Mathura,2015,Robbery,387,Kaggle
Mathura,2016,Robbery,1098,Kaggle
Mathura,2017,Robbery,185,Kaggle
Mathura,2018,Robbery,550,Kaggle
Mathura,2019,Robbery,633,Kaggle
Mathura,2020,Robbery,20,Kaggle
Mathura,2021,Robbery,850,Kaggle
Mathura,2022,Robbery,990,Kaggle
Mathura,2023,Robbery,839,Kaggle
Mathura,2016,SLL Crimes,6098,NCRB
Mathura,2018,SLL Crimes,7840,NCRB
Mathura,2019,SLL Crimes,4209,NCRB
Mathura,2020,SLL Crimes,2094,NCRB
Mathura,2021,SLL Crimes,2666,NCRB
Mathura,2022,SLL Crimes,2601,NCRB
Mathura,2023,SLL Crimes,2919,NCRB
Mathura,2014,Theft,453,Kaggle
Mathura,2015,Theft,603,Kaggle
Mathura,2016,Theft,904,Kaggle
Mathura,2017,Theft,1013,Kaggle
Mathura,2018,Theft,839,Kaggle
Mathura,2019,Theft,125,Kaggle
Mathura,2020,Theft,69,Kaggle
Mathura,2021,Theft,579,Kaggle
Mathura,2022,Theft,112,Kaggle
Mathura,2023,Theft,530,Kaggle
Mau,2016,Crimes Against Children,158,NCRB
Mau,2018,Crimes Against Children,88,NCRB
Mau,2019,Crimes Against Children,282,NCRB
Mau,2020,Crimes Against Children,189,NCRB
Mau,2021,Crimes Against Children,141,NCRB
Mau,2022,Crimes Against Children,111,NCRB
Mau,2023,Crimes Against Children,163,NCRB
Mau,2016,Crimes Against SCs,103,NCRB
Mau,2018,Crimes Against SCs,95,NCRB
Mau,2019,Crimes Against SCs,94,NCRB
Mau,2020,Crimes Against SCs,128,NCRB
Mau,2021,Crimes Against SCs,98,NCRB
Mau,2022,Crimes Against SCs,145,NCRB
Mau,2023,Crimes Against SCs,91,NCRB
Mau,2016,Crimes Against STs,3,NCRB
Mau,2016,Crimes Against STs,0,NCRB
Mau,2018,Crimes Against STs,0,NCRB
Mau,2019,Crimes Against STs,0,NCRB
Mau,2020,Crimes Against STs,0,NCRB
Mau,2021,Crimes Against STs,0,NCRB
Mau,2022,Crimes Against STs,0,NCRB
Mau,2023,Crimes Against STs,0,NCRB
Mau,2016,Crimes Against Women,295,NCRB
Mau,2018,Crimes Against Women,272,NCRB
Mau,2019,Crimes Against Women,622,NCRB
Mau,2020,Crimes Against Women,521,NCRB
Mau,2021,Crimes Against Women,604,NCRB
Mau,2022,Crimes Against Women,706,NCRB
Mau,2023,Crimes Against Women,468,NCRB
Mau,2018,Cyber Crimes,61,NCRB
Mau,2019,Cyber Crimes,60,NCRB
Mau,2020,Cyber Crimes,105,NCRB
Mau,2021,Cyber Crimes,102,NCRB
Mau,2022,Cyber Crimes,124,NCRB
Mau,2023,Cyber Crimes,60,NCRB
Mau,2016,IPC Crimes,1972,NCRB
Mau,2018,IPC Crimes,2588,NCRB
Mau,2019,IPC Crimes,3125,NCRB
Mau,2020,IPC Crimes,5466,NCRB
Mau,2021,IPC Crimes,3966,NCRB
Mau,2022,IPC Crimes,3699,NCRB
Mau,2023,IPC Crimes,2974,NCRB
Mau,2018,Juvenile IPC,0,NCRB
Mau,2019,Juvenile IPC,0,NCRB
Mau,2020,Juvenile IPC,0,NCRB
Mau,2021,Juvenile IPC,0,NCRB
Mau,2022,Juvenile IPC,0,NCRB
Mau,2023,Juvenile IPC,0,NCRB
Mau,2018,Juvenile SLL,0,NCRB
Mau,2019,Juvenile SLL,0,NCRB
Mau,2020,Juvenile SLL,0,NCRB
Mau,2021,Juvenile SLL,0,NCRB
Mau,2022,Juvenile SLL,0,NCRB
Mau,2023,Juvenile SLL,0,NCRB
Mau,2018,Missing Persons,0,NCRB
Mau,2019,Missing Persons,0,NCRB
Mau,2020,Missing Persons,0,NCRB
Mau,2021,Missing Persons,65,NCRB
Mau,2022,Missing Persons,55,NCRB
Mau,2023,Missing Persons,86,NCRB
Mau,2016,SLL Crimes,1893,NCRB
Mau,2018,SLL Crimes,1578,NCRB
Mau,2019,SLL Crimes,1924,NCRB
Mau,2020,SLL Crimes,1372,NCRB
Mau,2021,SLL Crimes,1302,NCRB
Mau,2022,SLL Crimes,1109,NCRB
Mau,2023,SLL Crimes,4028,NCRB
Meerut,2014,Assault,790,Kaggle
Meerut,2015,Assault,751,Kaggle
Meerut,2016,Assault,108,Kaggle
Meerut,2017,Assault,628,Kaggle
Meerut,2018,Assault,278,Kaggle
Meerut,2019,Assault,916,Kaggle
Meerut,2020,Assault,258,Kaggle
Meerut,2021,Assault,172,Kaggle
Meerut,2022,Assault,352,Kaggle
Meerut,2023,Assault,641,Kaggle
Meerut,2014,Burglary,674,Kaggle
Meerut,2015,Burglary,1061,Kaggle
Meerut,2016,Burglary,941,Kaggle
Meerut,2017,Burglary,175,Kaggle
Meerut,2018,Burglary,748,Kaggle
